date,state,state_abbr,cases,deaths,pop,case_death,case_pop,death_pop,death_case
2020-06-13,Ohio,OH,40848,2554,11694664,15.99373531714957,0.003492875041129869,2.1839019915407575e-4,0.06252448100274187
2020-06-14,Ohio,OH,41148,2557,11694664,16.092295658975363,0.0035185277661675444,2.1864672640445248e-4,0.06214153786332263
2020-06-15,Ohio,OH,41576,2573,11694664,16.15856976292266,0.0035551256538879613,2.2001487173979516e-4,0.06188666538387531
2020-06-16,Ohio,OH,42010,2597,11694664,16.176357335386985,0.0035922365961091316,2.220670897428092e-4,0.06181861461556772
2020-06-17,Ohio,OH,42422,2611,11694664,16.247414783607812,0.0036274663384942055,2.2326421691123405e-4,0.06154825326481543
2020-06-18,Ohio,OH,43122,2633,11694664,16.377516141283706,0.003687322696915448,2.2514541674733025e-4,0.06105932006864246
2020-06-19,Ohio,OH,43731,2667,11694664,16.3970753655793,0.003739397728741929,2.2805272558493344e-4,0.060986485559442964
2020-06-20,Ohio,OH,44262,2697,11694664,16.411568409343715,0.003784803052058614,2.3061799808870098e-4,0.06093262843974515
2020-06-21,Ohio,OH,44808,2700,11694664,16.595555555555556,0.003831491011627183,2.308745253390777e-4,0.06025709694697375
2020-06-22,Ohio,OH,45537,2704,11694664,16.84060650887574,0.003893827133468734,2.3121656167291338e-4,0.059380284164525544
2020-06-23,Ohio,OH,46127,2735,11694664,16.8654478976234,0.003944277492709496,2.3386734326013984e-4,0.05929282199145836
2020-06-24,Ohio,OH,46759,2755,11694664,16.97241379310345,0.003998319233455531,2.355775249293182e-4,0.058919138561560336
2020-06-25,Ohio,OH,47651,2772,11694664,17.19011544011544,0.004074593335900886,2.3703117934811978e-4,0.058172965939854354
2020-06-26,Ohio,OH,48638,2788,11694664,17.4454806312769,0.004158990801274838,2.3839932468346247e-4,0.05732143591430569
2020-06-27,Ohio,OH,49455,2804,11694664,17.637303851640514,0.004228851722460774,2.3976747001880515e-4,0.056698008290364976
2020-06-28,Ohio,OH,50309,2807,11694664,17.92269326683292,0.004301876479734689,2.400239972691819e-4,0.05579518575205231
2020-06-29,Ohio,OH,51046,2818,11694664,18.114265436479773,0.004364896674243912,2.4096459718723e-4,0.05520510911726678
2020-06-30,Ohio,OH,51789,2863,11694664,18.089067411805797,0.004428429923253888,2.448125059428813e-4,0.05528200969317809
2020-07-01,Ohio,OH,52865,2876,11694664,18.38143254520167,0.004520437697055683,2.4592412402784725e-4,0.05440272391941738
2020-07-02,Ohio,OH,54166,2903,11694664,18.658629004478126,0.0046316850146357344,2.48232869281238e-4,0.05359450577853266
2020-07-03,Ohio,OH,55257,2903,11694664,19.034447123665174,0.004724975424689414,2.48232869281238e-4,0.052536330238702786
2020-07-04,Ohio,OH,56183,2907,11694664,19.326797385620914,0.004804156835972372,2.485749056150737e-4,0.051741630030436254
2020-07-05,Ohio,OH,57151,2911,11694664,19.63277224321539,0.004886929628760604,2.4891694194890935e-4,0.050935241728053755
2020-07-06,Ohio,OH,57956,2927,11694664,19.800478305432183,0.004955764440945033,2.5028508728425203e-4,0.05050383049209745
2020-07-07,Ohio,OH,58904,2970,11694664,19.832996632996633,0.005036827052064086,2.5396197787298547e-4,0.05042102403911449
2020-07-08,Ohio,OH,60181,2991,11694664,20.12069541959211,0.005146022151641124,2.5575766862562276e-4,0.04970007145112244
2020-07-09,Ohio,OH,61331,3006,11694664,20.402860944777114,0.00524435759761888,2.5704030487750653e-4,0.049012734180104676
2020-07-10,Ohio,OH,62856,3032,11694664,20.730870712401057,0.005374758949893729,2.592635410474384e-4,0.048237240677103214
2020-07-11,Ohio,OH,64214,3036,11694664,21.150856389986824,0.00549088028523094,2.596055773812741e-4,0.04727940947456941
2020-07-12,Ohio,OH,65592,3058,11694664,21.449313276651406,0.005608711802237328,2.614867772173702e-4,0.046621539212099036
2020-07-13,Ohio,OH,66853,3064,11694664,21.818864229765012,0.005716538756479023,2.6199983171812374e-4,0.04583189983994735
2020-03-06,Oklahoma,OK,1,0,3940521,Inf,2.537735492337181e-7,0,0
2020-03-07,Oklahoma,OK,1,0,3940521,Inf,2.537735492337181e-7,0,0
2020-03-08,Oklahoma,OK,1,0,3940521,Inf,2.537735492337181e-7,0,0
2020-03-09,Oklahoma,OK,1,0,3940521,Inf,2.537735492337181e-7,0,0
2020-03-10,Oklahoma,OK,2,0,3940521,Inf,5.075470984674362e-7,0,0
2020-03-11,Oklahoma,OK,2,0,3940521,Inf,5.075470984674362e-7,0,0
2020-03-12,Oklahoma,OK,2,0,3940521,Inf,5.075470984674362e-7,0,0
2020-03-13,Oklahoma,OK,3,0,3940521,Inf,7.613206477011542e-7,0,0
2020-03-14,Oklahoma,OK,4,0,3940521,Inf,1.0150941969348723e-6,0,0
2020-03-15,Oklahoma,OK,8,0,3940521,Inf,2.0301883938697446e-6,0,0
2020-03-16,Oklahoma,OK,10,0,3940521,Inf,2.537735492337181e-6,0,0
2020-03-17,Oklahoma,OK,18,0,3940521,Inf,4.5679238862069254e-6,0,0
2020-03-18,Oklahoma,OK,29,0,3940521,Inf,7.359432927777824e-6,0,0
2020-03-19,Oklahoma,OK,44,1,3940521,44,1.1166036166283596e-5,2.537735492337181e-7,0.022727272727272728
2020-03-20,Oklahoma,OK,49,1,3940521,49,1.2434903912452185e-5,2.537735492337181e-7,0.02040816326530612
2020-03-21,Oklahoma,OK,53,1,3940521,53,1.3449998109387057e-5,2.537735492337181e-7,0.018867924528301886
2020-03-22,Oklahoma,OK,67,2,3940521,33.5,1.7002827798659112e-5,5.075470984674362e-7,0.029850746268656716
2020-03-23,Oklahoma,OK,81,2,3940521,40.5,2.0555657487931164e-5,5.075470984674362e-7,0.024691358024691357
2020-03-24,Oklahoma,OK,106,3,3940521,35.333333333333336,2.6899996218774115e-5,7.613206477011542e-7,0.028301886792452827
2020-03-25,Oklahoma,OK,164,5,3940521,32.8,4.161886207432976e-5,1.2688677461685904e-6,0.030487804878048783
2020-03-26,Oklahoma,OK,248,7,3940521,35.42857142857143,6.293584020996208e-5,1.7764148446360266e-6,0.028225806451612902
2020-03-27,Oklahoma,OK,322,8,3940521,40.25,8.171508285325723e-5,2.0301883938697446e-6,0.024844720496894408
2020-03-28,Oklahoma,OK,377,15,3940521,25.133333333333333,9.567262806111172e-5,3.806603238505771e-6,0.03978779840848806
2020-03-29,Oklahoma,OK,429,16,3940521,26.8125,1.0886885262126506e-4,4.060376787739489e-6,0.037296037296037296
2020-03-30,Oklahoma,OK,481,17,3940521,28.294117647058822,1.2206507718141839e-4,4.314150336973207e-6,0.035343035343035345
2020-03-31,Oklahoma,OK,566,23,3940521,24.608695652173914,1.4363582886628442e-4,5.836791632375516e-6,0.04063604240282685
2020-04-01,Oklahoma,OK,719,30,3940521,23.966666666666665,1.824631818990433e-4,7.613206477011542e-6,0.04172461752433936
2020-04-02,Oklahoma,OK,879,34,3940521,25.852941176470587,2.230669497764382e-4,8.628300673946415e-6,0.038680318543799774
2020-04-03,Oklahoma,OK,989,38,3940521,26.026315789473685,2.5098204019214715e-4,9.643394870881287e-6,0.038422649140546
2020-04-04,Oklahoma,OK,1159,42,3940521,27.595238095238095,2.9412354356187924e-4,1.065848906781616e-5,0.0362381363244176
2020-04-05,Oklahoma,OK,1251,46,3940521,27.195652173913043,3.174707100913813e-4,1.1673583264751032e-5,0.03677058353317346
2020-04-06,Oklahoma,OK,1326,51,3940521,26,3.3650372628391017e-4,1.2942451010919621e-5,0.038461538461538464
2020-04-07,Oklahoma,OK,1470,67,3940521,21.940298507462686,3.7304711737356556e-4,1.7002827798659112e-5,0.04557823129251701
2020-04-08,Oklahoma,OK,1523,79,3940521,19.27848101265823,3.8649711548295265e-4,2.004811038946373e-5,0.05187130663164806
2020-04-09,Oklahoma,OK,1683,80,3940521,21.0375,4.271008833603475e-4,2.0301883938697446e-5,0.047534165181224004
2020-04-10,Oklahoma,OK,1794,88,3940521,20.386363636363637,4.5526974732529026e-4,2.233207233256719e-5,0.04905239687848383
2020-04-11,Oklahoma,OK,1868,93,3940521,20.086021505376344,4.740489899685854e-4,2.360094007873578e-5,0.04978586723768737
2020-04-12,Oklahoma,OK,1970,96,3940521,20.520833333333332,4.999338919904246e-4,2.4362260726436936e-5,0.04873096446700508
2020-04-13,Oklahoma,OK,2069,98,3940521,21.112244897959183,5.250574733645627e-4,2.486980782490437e-5,0.04736587723537941
2020-04-14,Oklahoma,OK,2184,109,3940521,20.03669724770642,5.542414315264403e-4,2.766131686647527e-5,0.04990842490842491
2020-04-15,Oklahoma,OK,2263,123,3940521,18.398373983739837,5.74289541915904e-4,3.1214146555747325e-5,0.054352629253203714
2020-04-16,Oklahoma,OK,2357,131,3940521,17.99236641221374,5.981442555438735e-4,3.324433494961707e-5,0.05557912600763683
2020-04-17,Oklahoma,OK,2465,136,3940521,18.125,6.255517988611151e-4,3.451320269578566e-5,0.05517241379310345
2020-04-18,Oklahoma,OK,2570,139,3940521,18.489208633093526,6.521980215306555e-4,3.5274523343486814e-5,0.05408560311284046
2020-04-19,Oklahoma,OK,2599,140,3940521,18.564285714285713,6.595574544584333e-4,3.552829689272053e-5,0.053866871873797614
2020-04-20,Oklahoma,OK,2680,143,3940521,18.74125874125874,6.801131119463645e-4,3.628961754042168e-5,0.05335820895522388
2020-04-21,Oklahoma,OK,2807,164,3940521,17.115853658536587,7.123423526990466e-4,4.161886207432976e-5,0.058425365158532236
2020-04-22,Oklahoma,OK,2894,169,3940521,17.124260355029588,7.344206514823801e-4,4.288772982049836e-5,0.05839668279198341
2020-04-23,Oklahoma,OK,3017,179,3940521,16.854748603351954,7.656347980381274e-4,4.542546531283554e-5,0.059330460722572094
2020-04-24,Oklahoma,OK,3120,188,3940521,16.595744680851062,7.917734736092004e-4,4.7709427255938996e-5,0.060256410256410264
2020-04-25,Oklahoma,OK,3193,194,3940521,16.45876288659794,8.102989427032618e-4,4.9232068551341306e-5,0.060757907923582835
2020-04-26,Oklahoma,OK,3253,195,3940521,16.682051282051283,8.255253556572849e-4,4.9485842100575027e-5,0.05994466646172763
2020-04-27,Oklahoma,OK,3280,197,3940521,16.6497461928934,8.323772414865953e-4,4.999338919904246e-5,0.0600609756097561
2020-04-28,Oklahoma,OK,3410,207,3940521,16.47342995169082,8.653678028869786e-4,5.253112469137964e-5,0.06070381231671554
2020-04-29,Oklahoma,OK,3473,214,3940521,16.22897196261682,8.813555364887029e-4,5.430753953601567e-5,0.061618197523754685
2020-04-30,Oklahoma,OK,3618,222,3940521,16.2972972972973,9.181527011275921e-4,5.6337727929885416e-5,0.06135986733001658
2020-05-01,Oklahoma,OK,3748,230,3940521,16.295652173913044,9.511432625279754e-4,5.836791632375516e-5,0.06136606189967982
2020-05-02,Oklahoma,OK,3851,238,3940521,16.180672268907564,9.772819380990483e-4,6.0398104717624905e-5,0.0618021293170605
2020-05-03,Oklahoma,OK,3972,238,3940521,16.689075630252102,0.0010079885375563283,6.0398104717624905e-5,0.05991943605236656
2020-05-04,Oklahoma,OK,4044,238,3940521,16.991596638655462,0.001026260233101156,6.0398104717624905e-5,0.05885262116716122
2020-05-05,Oklahoma,OK,4127,247,3940521,16.708502024291498,0.0010473234376875546,6.268206666072836e-5,0.05984976980857766
2020-05-06,Oklahoma,OK,4201,253,3940521,16.604743083003953,0.0010661026803308496,6.420470795613067e-5,0.060223756248512256
2020-05-07,Oklahoma,OK,4330,260,3940521,16.653846153846153,0.0010988394681819994,6.59811228007667e-5,0.06004618937644342
2020-05-08,Oklahoma,OK,4424,266,3940521,16.63157894736842,0.0011226941818099688,6.750376409616901e-5,0.060126582278481014
2020-05-09,Oklahoma,OK,4490,270,3940521,16.62962962962963,0.0011394432360593942,6.851885829310388e-5,0.060133630289532294
2020-05-10,Oklahoma,OK,4589,272,3940521,16.871323529411764,0.0011645668174335322,6.902640539157132e-5,0.05927217258662018
2020-05-11,Oklahoma,OK,4613,274,3940521,16.835766423357665,0.0011706573826151415,6.953395249003876e-5,0.05939735530023845
2020-05-12,Oklahoma,OK,4731,278,3940521,17.01798561151079,0.0012006026614247202,7.054904668697363e-5,0.05876136123441133
2020-05-13,Oklahoma,OK,4852,278,3940521,17.453237410071942,0.0012313092608820001,7.054904668697363e-5,0.0572959604286892
2020-05-14,Oklahoma,OK,4962,284,3940521,17.471830985915492,0.0012592243512977092,7.207168798237594e-5,0.05723498589278517
2020-05-15,Oklahoma,OK,5086,285,3940521,17.84561403508772,0.0012906922714026902,7.232546153160965e-5,0.056036177742823434
2020-05-16,Oklahoma,OK,5237,288,3940521,18.18402777777778,0.0013290120773369815,7.308678217931081e-5,0.05499331678441856
2020-05-17,Oklahoma,OK,5310,288,3940521,18.4375,0.001347537546431043,7.308678217931081e-5,0.05423728813559322
2020-05-18,Oklahoma,OK,5398,288,3940521,18.743055555555557,0.0013698696187636101,7.308678217931081e-5,0.053353093738421634
2020-05-19,Oklahoma,OK,5489,294,3940521,18.670068027210885,0.0013929630117438785,7.460942347471312e-5,0.053561668792129716
2020-05-20,Oklahoma,OK,5532,299,3940521,18.501672240802677,0.0014038752743609285,7.58782912208817e-5,0.05404916847433116
2020-05-21,Oklahoma,OK,5680,304,3940521,18.68421052631579,0.0014414337596475187,7.71471589670503e-5,0.05352112676056338
2020-05-22,Oklahoma,OK,5849,307,3940521,19.05211726384365,0.0014843214894680172,7.790847961475145e-5,0.05248760471875534
2020-05-23,Oklahoma,OK,5960,311,3940521,19.163987138263664,0.0015124903534329598,7.892357381168632e-5,0.05218120805369128
2020-05-24,Oklahoma,OK,6037,311,3940521,19.411575562700964,0.001532030916723956,7.892357381168632e-5,0.05151565347026669
2020-05-25,Oklahoma,OK,6090,313,3940521,19.456869009584665,0.001545480914833343,7.943112091015376e-5,0.05139573070607553
2020-05-26,Oklahoma,OK,6137,318,3940521,19.29874213836478,0.0015574082716473278,8.069998865632234e-5,0.05181684862310575
2020-05-27,Oklahoma,OK,6229,322,3940521,19.34472049689441,0.00158075543817683,8.171508285325723e-5,0.051693690801091666
2020-05-28,Oklahoma,OK,6270,326,3940521,19.233128834355828,0.0015911601536954124,8.27301770501921e-5,0.05199362041467305
2020-05-29,Oklahoma,OK,6338,329,3940521,19.264437689969604,0.001608416755043305,8.349149769789325e-5,0.05190911959608709
2020-05-30,Oklahoma,OK,6418,334,3940521,19.21556886227545,0.0016287186389820026,8.476036544406183e-5,0.052041134309753816
2020-05-31,Oklahoma,OK,6506,334,3940521,19.479041916167663,0.0016510507113145698,8.476036544406183e-5,0.05133722717491547
2020-06-01,Oklahoma,OK,6573,334,3940521,19.679640718562876,0.001668053539113229,8.476036544406183e-5,0.050813935797961354
2020-06-02,Oklahoma,OK,6692,339,3940521,19.74041297935103,0.0016982525914720414,8.602923319023043e-5,0.05065750149432158
2020-06-03,Oklahoma,OK,6805,341,3940521,19.95601173020528,0.0017269290025354515,8.653678028869787e-5,0.05011021307861866
2020-06-04,Oklahoma,OK,6907,344,3940521,20.078488372093023,0.0017528139045572908,8.729810093639901e-5,0.049804546112639354
2020-06-05,Oklahoma,OK,7004,345,3940521,20.30144927536232,0.0017774299388329615,8.755187448563274e-5,0.04925756710451171
2020-06-06,Oklahoma,OK,7060,347,3940521,20.345821325648416,0.0017916412575900496,8.805942158410017e-5,0.04915014164305949
2020-06-07,Oklahoma,OK,7151,348,3940521,20.548850574712645,0.001814734650570318,8.83131951333339e-5,0.04866452244441336
2020-06-08,Oklahoma,OK,7206,348,3940521,20.70689655172414,0.0018286921957781726,8.83131951333339e-5,0.048293089092422976
2020-06-09,Oklahoma,OK,7364,353,3940521,20.861189801699716,0.0018687884165571,8.958206287950248e-5,0.04793590439978273
2020-06-10,Oklahoma,OK,7480,355,3940521,21.070422535211268,0.0018982261482682113,9.008960997796992e-5,0.047459893048128345
2020-06-11,Oklahoma,OK,7626,357,3940521,21.361344537815125,0.001935277086456334,9.059715707643736e-5,0.04681353265145555
2020-06-12,Oklahoma,OK,7848,359,3940521,21.860724233983287,0.0019916148143862195,9.110470417490479e-5,0.04574413863404689
2020-06-13,Oklahoma,OK,8073,359,3940521,22.487465181058496,0.002048713862963806,9.110470417490479e-5,0.04446921838226186
2020-06-14,Oklahoma,OK,8231,359,3940521,22.92757660167131,0.0020888100837427336,9.110470417490479e-5,0.04361559956262909
2020-06-15,Oklahoma,OK,8417,359,3940521,23.445682451253482,0.002136011963900205,9.110470417490479e-5,0.042651776167280504
2020-06-16,Oklahoma,OK,8645,363,3940521,23.81542699724518,0.002193872333125493,9.211979837183966e-5,0.04198958935801041
2020-06-17,Oklahoma,OK,8903,364,3940521,24.458791208791208,0.002259345908827792,9.237357192107338e-5,0.04088509491182748
2020-06-18,Oklahoma,OK,9354,366,3940521,25.557377049180328,0.0023737977795321987,9.288111901954081e-5,0.0391276459268762
2020-06-19,Oklahoma,OK,9706,367,3940521,26.446866485013626,0.0024631260688624678,9.313489256877454e-5,0.03781166288893468
2020-06-20,Oklahoma,OK,10037,368,3940521,27.27445652173913,0.0025471251136588284,9.338866611800825e-5,0.03666434193484109
2020-06-21,Oklahoma,OK,10515,369,3940521,28.495934959349594,0.0026684288701925457,9.364243966724197e-5,0.035092724679029956
2020-06-22,Oklahoma,OK,10733,369,3940521,29.086720867208673,0.0027237515039254963,9.364243966724197e-5,0.034379949687878504
2020-06-23,Oklahoma,OK,11028,371,3940521,29.725067385444746,0.002798614700949443,9.414998676570941e-5,0.03364163946318462
2020-06-24,Oklahoma,OK,11509,372,3940521,30.938172043010752,0.002920679778130861,9.440376031494312e-5,0.032322530193761405
2020-06-25,Oklahoma,OK,11947,375,3940521,31.858666666666668,0.00303183259269523,9.516508096264428e-5,0.03138863312965598
2020-06-26,Oklahoma,OK,12343,377,3940521,32.740053050397876,0.003132326918191782,9.567262806111172e-5,0.0305436279672689
2020-06-27,Oklahoma,OK,12642,384,3940521,32.921875,0.003208205209412664,9.744904290574774e-5,0.030374940673943997
2020-06-28,Oklahoma,OK,12944,385,3940521,33.62077922077922,0.003284844821281247,9.770281645498146e-5,0.029743510506798517
2020-06-29,Oklahoma,OK,13172,385,3940521,34.212987012987014,0.0033427051905065347,9.770281645498146e-5,0.029228666869116307
2020-06-30,Oklahoma,OK,13757,387,3940521,35.54780361757106,0.00349116271680826,9.82103635534489e-5,0.02813113324125899
2020-07-01,Oklahoma,OK,14112,389,3940521,36.27763496143959,0.0035812523267862296,9.871791065191634e-5,0.027565192743764174
2020-07-02,Oklahoma,OK,14539,395,3940521,36.80759493670886,0.003689613632309027,1.0024055194731864e-4,0.027168305935758995
2020-07-03,Oklahoma,OK,15065,398,3940521,37.85175879396985,0.003823098519205963,1.0100187259501979e-4,0.02641885164288085
2020-07-04,Oklahoma,OK,15645,398,3940521,39.30904522613066,0.003970287177761519,1.0100187259501979e-4,0.02543943751997443
2020-07-05,Oklahoma,OK,15928,398,3940521,40.02010050251256,0.0040421050921946615,1.0100187259501979e-4,0.024987443495730788
2020-07-06,Oklahoma,OK,16362,399,3940521,41.00751879699248,0.004152242812562095,1.0125564614425352e-4,0.02438577191052439
2020-07-07,Oklahoma,OK,17220,404,3940521,42.62376237623762,0.0043699805178046254,1.025245138904221e-4,0.02346109175377468
2020-07-08,Oklahoma,OK,17893,407,3940521,43.96314496314496,0.004540770116438918,1.0328583453812326e-4,0.02274632537863969
2020-07-09,Oklahoma,OK,18496,410,3940521,45.11219512195122,0.004693795566626849,1.0404715518582441e-4,0.022166955017301038
2020-07-10,Oklahoma,OK,19092,416,3940521,45.89423076923077,0.004845044601970145,1.0556979648122672e-4,0.021789231091556675
2020-07-11,Oklahoma,OK,19779,421,3940521,46.980997624703086,0.0050193870302937095,1.0683866422739532e-4,0.021285201476313263
2020-07-12,Oklahoma,OK,20235,422,3940521,47.95023696682465,0.005135107768744285,1.0709243777662903e-4,0.020854954287126266
2020-07-13,Oklahoma,OK,20745,424,3940521,48.926886792452834,0.005264532278853482,1.0759998487509646e-4,0.02043865991805254
2020-03-06,South Carolina,SC,2,0,5088916,Inf,3.930110066662527e-7,0,0
2020-03-07,South Carolina,SC,2,0,5088916,Inf,3.930110066662527e-7,0,0
2020-03-08,South Carolina,SC,6,0,5088916,Inf,1.179033019998758e-6,0,0
2020-03-09,South Carolina,SC,7,0,5088916,Inf,1.3755385233318845e-6,0,0
2020-03-10,South Carolina,SC,9,0,5088916,Inf,1.7685495299981371e-6,0,0
2020-03-11,South Carolina,SC,10,0,5088916,Inf,1.9650550333312634e-6,0,0
2020-03-12,South Carolina,SC,12,0,5088916,Inf,2.358066039997516e-6,0,0
2020-03-13,South Carolina,SC,13,0,5088916,Inf,2.5545715433306426e-6,0,0
2020-03-14,South Carolina,SC,19,0,5088916,Inf,3.733604563329401e-6,0,0
2020-03-15,South Carolina,SC,28,0,5088916,Inf,5.502154093327538e-6,0,0
2020-03-16,South Carolina,SC,33,1,5088916,33,6.4846816099931695e-6,1.9650550333312636e-7,0.030303030303030304
2020-03-17,South Carolina,SC,47,1,5088916,47,9.235758656656938e-6,1.9650550333312636e-7,0.02127659574468085
2020-03-18,South Carolina,SC,60,1,5088916,60,1.179033019998758e-5,1.9650550333312636e-7,0.016666666666666666
2020-03-19,South Carolina,SC,81,1,5088916,81,1.5916945769983235e-5,1.9650550333312636e-7,0.012345679012345678
2020-03-20,South Carolina,SC,126,3,5088916,42,2.475969341997392e-5,5.89516509999379e-7,0.023809523809523808
2020-03-21,South Carolina,SC,172,3,5088916,57.333333333333336,3.3798946573297735e-5,5.89516509999379e-7,0.01744186046511628
2020-03-22,South Carolina,SC,194,3,5088916,64.66666666666667,3.812206764662651e-5,5.89516509999379e-7,0.015463917525773195
2020-03-23,South Carolina,SC,299,5,5088916,59.8,5.875514549660478e-5,9.825275166656317e-7,0.016722408026755852
2020-03-24,South Carolina,SC,342,8,5088916,42.75,6.720488213992921e-5,1.5720440266650108e-6,0.023391812865497075
2020-03-25,South Carolina,SC,425,8,5088916,53.125,8.35148389165787e-5,1.5720440266650108e-6,0.018823529411764704
2020-03-26,South Carolina,SC,456,9,5088916,50.666666666666664,8.960650951990562e-5,1.7685495299981371e-6,0.01973684210526316
2020-03-27,South Carolina,SC,542,13,5088916,41.69230769230769,1.0650598280655448e-4,2.5545715433306426e-6,0.023985239852398522
2020-03-28,South Carolina,SC,661,15,5088916,44.06666666666667,1.2989013770319652e-4,2.947582549996895e-6,0.0226928895612708
2020-03-29,South Carolina,SC,775,16,5088916,48.4375,1.5229176508317293e-4,3.1440880533300217e-6,0.02064516129032258
2020-03-30,South Carolina,SC,925,18,5088916,51.388888888888886,1.8176759058314188e-4,3.5370990599962743e-6,0.019459459459459462
2020-03-31,South Carolina,SC,1083,22,5088916,49.22727272727273,2.1281546010977584e-4,4.32312107332878e-6,0.020313942751615882
2020-04-01,South Carolina,SC,1293,26,5088916,49.73076923076923,2.540816158097324e-4,5.109143086661285e-6,0.02010827532869296
2020-04-02,South Carolina,SC,1554,31,5088916,50.12903225806452,3.0536955217967833e-4,6.0916706033269164e-6,0.019948519948519948
2020-04-03,South Carolina,SC,1700,34,5088916,50,3.340593556663148e-4,6.6811871133262955e-6,0.02
2020-04-04,South Carolina,SC,1917,40,5088916,47.925,3.767010498896032e-4,7.860220133325054e-6,0.020865936358894107
2020-04-05,South Carolina,SC,2049,44,5088916,46.56818181818182,4.0263977632957587e-4,8.64624214665756e-6,0.021473889702293802
2020-04-06,South Carolina,SC,2232,48,5088916,46.5,4.38600283439538e-4,9.432264159990064e-6,0.021505376344086023
2020-04-07,South Carolina,SC,2417,51,5088916,47.3921568627451,4.749538015561664e-4,1.0021780669989444e-5,0.021100537856847332
2020-04-08,South Carolina,SC,2552,63,5088916,40.507936507936506,5.014820445061384e-4,1.237984670998696e-5,0.02468652037617555
2020-04-09,South Carolina,SC,2792,67,5088916,41.67164179104478,5.486433653060888e-4,1.3165868723319465e-5,0.023997134670487107
2020-04-10,South Carolina,SC,3065,72,5088916,42.56944444444444,6.022893677160322e-4,1.4148396239985097e-5,0.023491027732463296
2020-04-11,South Carolina,SC,3207,80,5088916,40.0875,6.301931491893362e-4,1.5720440266650108e-5,0.024945431867789213
2020-04-12,South Carolina,SC,3319,82,5088916,40.47560975609756,6.522017655626463e-4,1.611345127331636e-5,0.02470623681831877
2020-04-13,South Carolina,SC,3439,87,5088916,39.52873563218391,6.757824259626215e-4,1.7095978789981992e-5,0.025298051759232335
2020-04-14,South Carolina,SC,3553,97,5088916,36.628865979381445,6.981840533425979e-4,1.9061033823313256e-5,0.02730087250211089
2020-04-15,South Carolina,SC,3656,107,5088916,34.16822429906542,7.184241201859099e-4,2.102608885664452e-5,0.029266958424507657
2020-04-16,South Carolina,SC,3931,109,5088916,36.06422018348624,7.724631336025197e-4,2.1419099863310773e-5,0.02772831340625795
2020-04-17,South Carolina,SC,4086,116,5088916,35.224137931034484,8.029214866191542e-4,2.2794638386642657e-5,0.02838962310327949
2020-04-18,South Carolina,SC,4246,119,5088916,35.680672268907564,8.343623671524544e-4,2.3384154896642037e-5,0.028026377767310408
2020-04-19,South Carolina,SC,4377,120,5088916,36.475,8.60104588089094e-4,2.358066039997516e-5,0.027416038382453736
2020-04-20,South Carolina,SC,4439,124,5088916,35.79838709677419,8.722879292957479e-4,2.4366682413307666e-5,0.027934219418788018
2020-04-21,South Carolina,SC,4608,135,5088916,34.13333333333333,9.054973593590462e-4,2.6528242949972058e-5,0.029296875
2020-04-22,South Carolina,SC,4761,140,5088916,34.00714285714286,9.355627013690145e-4,2.751077046663769e-5,0.029405587061541692
2020-04-23,South Carolina,SC,4917,150,5088916,32.78,9.662175598889823e-4,2.947582549996895e-5,0.03050640634533252
2020-04-24,South Carolina,SC,5070,157,5088916,32.29299363057325,9.962829018989505e-4,3.0851364023300835e-5,0.03096646942800789
2020-04-25,South Carolina,SC,5253,166,5088916,31.64457831325301,0.0010322434090089126,3.2619913553298975e-5,0.031600989910527316
2020-04-26,South Carolina,SC,5490,174,5088916,31.551724137931036,0.0010788152132988637,3.4191957579963984e-5,0.03169398907103825
2020-04-27,South Carolina,SC,5613,177,5088916,31.71186440677966,0.0011029853902088382,3.4781474089963364e-5,0.03153393907001603
2020-04-28,South Carolina,SC,5735,192,5088916,29.869791666666668,0.0011269590616154795,3.772905663996026e-5,0.03347863993025283
2020-04-29,South Carolina,SC,5881,232,5088916,25.349137931034484,0.001155648865102116,4.5589276773285314e-5,0.03944907328685598
2020-04-30,South Carolina,SC,6095,244,5088916,24.979508196721312,0.001197701042815405,4.794734281328283e-5,0.04003281378178835
2020-05-01,South Carolina,SC,6258,256,5088916,24.4453125,0.0012297314398587048,5.030540885328035e-5,0.040907638223074465
2020-05-02,South Carolina,SC,6489,267,5088916,24.303370786516854,0.001275124211128657,5.2466969389944736e-5,0.041146555709662504
2020-05-03,South Carolina,SC,6626,275,5088916,24.094545454545454,0.001302045465085295,5.4039013416609744e-5,0.04150316933293088
2020-05-04,South Carolina,SC,6757,283,5088916,23.87632508833922,0.0013277876860219348,5.561105744327475e-5,0.04188249223027971
2020-05-05,South Carolina,SC,6841,296,5088916,23.111486486486488,0.0013442941483019174,5.81656289866054e-5,0.04326852799298348
2020-05-06,South Carolina,SC,6936,305,5088916,22.74098360655738,0.0013629621711185643,5.993417851660354e-5,0.04397347174163783
2020-05-07,South Carolina,SC,7142,316,5088916,22.60126582278481,0.0014034423048051884,6.209573905326792e-5,0.04424530943713245
2020-05-08,South Carolina,SC,7367,320,5088916,23.021875,0.0014476560430551418,6.288176106660043e-5,0.04343694855436405
2020-05-09,South Carolina,SC,7531,330,5088916,22.82121212121212,0.0014798829456017745,6.48468160999317e-5,0.043818881954587705
2020-05-10,South Carolina,SC,7653,331,5088916,23.12084592145015,0.001503856617008416,6.504332160326482e-5,0.043251012674768066
