date,state,state_abbr,cases,deaths,pop
2020-07-13,South Carolina,SC,58168,972,5088916
2020-07-14,South Carolina,SC,60389,993,5088916
2020-07-15,South Carolina,SC,62245,998,5088916
2020-07-16,South Carolina,SC,64083,1070,5088916
2020-07-17,South Carolina,SC,66060,1096,5088916
2020-07-18,South Carolina,SC,67612,1135,5088916
2020-07-19,South Carolina,SC,69986,1155,5088916
2020-07-20,South Carolina,SC,71445,1164,5088916
2020-07-21,South Carolina,SC,73337,1221,5088916
2020-07-22,South Carolina,SC,75042,1285,5088916
2020-07-23,South Carolina,SC,76606,1334,5088916
2020-07-24,South Carolina,SC,78607,1385,5088916
2020-07-25,South Carolina,SC,80008,1465,5088916
2020-07-26,South Carolina,SC,81199,1491,5088916
2020-07-27,South Carolina,SC,82417,1506,5088916
2020-07-28,South Carolina,SC,84109,1565,5088916
2020-07-29,South Carolina,SC,85846,1615,5088916
2020-07-30,South Carolina,SC,87572,1667,5088916
2020-07-31,South Carolina,SC,89016,1712,5088916
2020-08-01,South Carolina,SC,90599,1751,5088916
2020-08-02,South Carolina,SC,91788,1777,5088916
2020-08-03,South Carolina,SC,92951,1793,5088916
2020-08-04,South Carolina,SC,94190,1847,5088916
2020-08-05,South Carolina,SC,95472,1894,5088916
2020-08-06,South Carolina,SC,96797,1943,5088916
2020-08-07,South Carolina,SC,98219,1962,5088916
2020-08-08,South Carolina,SC,99460,2007,5088916
2020-08-09,South Carolina,SC,100435,2031,5088916
2020-08-10,South Carolina,SC,101159,2049,5088916
2020-08-11,South Carolina,SC,102130,2098,5088916
2020-08-12,South Carolina,SC,102974,2144,5088916
2020-08-13,South Carolina,SC,103909,2186,5088916
2020-03-05,Colorado,CO,2,0,5684203
2020-03-06,Colorado,CO,8,0,5684203
2020-03-07,Colorado,CO,8,0,5684203
2020-03-08,Colorado,CO,8,0,5684203
2020-03-09,Colorado,CO,12,0,5684203
2020-03-10,Colorado,CO,17,0,5684203
2020-03-11,Colorado,CO,34,0,5684203
2020-03-12,Colorado,CO,49,1,5684203
2020-03-13,Colorado,CO,78,2,5684203
2020-03-14,Colorado,CO,103,2,5684203
2020-03-15,Colorado,CO,136,2,5684203
2020-03-16,Colorado,CO,161,2,5684203
2020-03-17,Colorado,CO,183,3,5684203
2020-03-18,Colorado,CO,216,3,5684203
2020-03-19,Colorado,CO,278,5,5684203
2020-03-20,Colorado,CO,364,5,5684203
2020-03-21,Colorado,CO,475,6,5684203
2020-03-22,Colorado,CO,591,7,5684203
2020-03-23,Colorado,CO,721,10,5684203
2020-03-24,Colorado,CO,912,11,5684203
2020-03-25,Colorado,CO,1086,19,5684203
2020-03-26,Colorado,CO,1432,24,5684203
2020-03-27,Colorado,CO,1735,31,5684203
2020-03-28,Colorado,CO,2061,44,5684203
2020-03-29,Colorado,CO,2315,47,5684203
2020-03-30,Colorado,CO,2628,51,5684203
2020-03-31,Colorado,CO,2990,69,5684203
2020-04-01,Colorado,CO,3346,80,5684203
2020-04-02,Colorado,CO,3728,96,5684203
2020-04-03,Colorado,CO,4182,110,5684203
2020-04-04,Colorado,CO,4574,126,5684203
2020-04-05,Colorado,CO,4950,140,5684203
2020-04-06,Colorado,CO,5172,150,5684203
2020-04-07,Colorado,CO,5429,179,5684203
2020-04-08,Colorado,CO,5655,192,5684203
2020-04-09,Colorado,CO,6202,227,5684203
2020-04-10,Colorado,CO,6510,253,5684203
2020-04-11,Colorado,CO,6893,274,5684203
2020-04-12,Colorado,CO,7303,290,5684203
2020-04-13,Colorado,CO,7691,308,5684203
2020-04-14,Colorado,CO,7941,329,5684203
2020-04-15,Colorado,CO,8280,355,5684203
2020-04-16,Colorado,CO,8675,374,5684203
2020-04-17,Colorado,CO,9047,389,5684203
2020-04-18,Colorado,CO,9433,409,5684203
2020-04-19,Colorado,CO,9730,421,5684203
2020-04-20,Colorado,CO,10106,448,5684203
2020-04-21,Colorado,CO,10447,484,5684203
2020-04-22,Colorado,CO,10878,526,5684203
2020-04-23,Colorado,CO,11262,557,5684203
2020-04-24,Colorado,CO,12255,672,5684203
2020-04-25,Colorado,CO,12967,670,5684203
2020-04-26,Colorado,CO,13440,678,5684203
2020-04-27,Colorado,CO,13804,705,5684203
2020-04-28,Colorado,CO,14239,734,5684203
2020-04-29,Colorado,CO,14680,764,5684203
2020-04-30,Colorado,CO,15207,775,5684203
2020-05-01,Colorado,CO,15661,818,5684203
2020-05-02,Colorado,CO,16118,830,5684203
2020-05-03,Colorado,CO,16527,840,5684203
2020-05-04,Colorado,CO,16799,849,5684203
2020-05-05,Colorado,CO,17256,901,5684203
2020-05-06,Colorado,CO,17720,919,5684203
2020-05-07,Colorado,CO,18264,942,5684203
2020-05-08,Colorado,CO,18719,958,5684203
2020-05-09,Colorado,CO,19267,965,5684203
2020-05-10,Colorado,CO,19595,969,5684203
2020-05-11,Colorado,CO,19793,986,5684203
2020-05-12,Colorado,CO,20103,1009,5684203
2020-05-13,Colorado,CO,20442,1062,5684203
2020-05-14,Colorado,CO,20813,1091,5684203
2020-05-15,Colorado,CO,21207,1150,5684203
2020-05-16,Colorado,CO,21604,1192,5684203
2020-05-17,Colorado,CO,21909,1215,5684203
2020-05-18,Colorado,CO,22174,1224,5684203
2020-05-19,Colorado,CO,22454,1257,5684203
2020-05-20,Colorado,CO,22769,1299,5684203
2020-05-21,Colorado,CO,23161,1310,5684203
2020-05-22,Colorado,CO,23456,1324,5684203
2020-05-23,Colorado,CO,23932,1327,5684203
2020-05-24,Colorado,CO,24140,1332,5684203
2020-05-25,Colorado,CO,24256,1333,5684203
2020-05-26,Colorado,CO,24553,1352,5684203
2020-05-27,Colorado,CO,24775,1393,5684203
2020-05-28,Colorado,CO,25116,1422,5684203
2020-05-29,Colorado,CO,25602,1437,5684203
2020-05-30,Colorado,CO,26084,1443,5684203
2020-05-31,Colorado,CO,26364,1445,5684203
2020-06-01,Colorado,CO,26563,1458,5684203
2020-06-02,Colorado,CO,26774,1474,5684203
2020-06-03,Colorado,CO,27046,1494,5684203
2020-06-04,Colorado,CO,27346,1512,5684203
2020-06-05,Colorado,CO,27601,1524,5684203
2020-06-06,Colorado,CO,27834,1527,5684203
2020-06-07,Colorado,CO,27987,1527,5684203
2020-06-08,Colorado,CO,28169,1543,5684203
2020-06-09,Colorado,CO,28333,1553,5684203
2020-06-10,Colorado,CO,28484,1573,5684203
2020-06-11,Colorado,CO,28632,1583,5684203
2020-06-12,Colorado,CO,28807,1595,5684203
2020-06-13,Colorado,CO,29002,1598,5684203
2020-06-14,Colorado,CO,29115,1599,5684203
2020-06-15,Colorado,CO,29284,1605,5684203
2020-06-16,Colorado,CO,29427,1617,5684203
2020-06-17,Colorado,CO,29658,1631,5684203
2020-06-18,Colorado,CO,29886,1638,5684203
2020-06-19,Colorado,CO,30172,1643,5684203
2020-06-20,Colorado,CO,30334,1647,5684203
2020-06-21,Colorado,CO,30524,1647,5684203
2020-06-22,Colorado,CO,30689,1651,5684203
2020-06-23,Colorado,CO,30877,1665,5684203
2020-06-24,Colorado,CO,31139,1667,5684203
2020-06-25,Colorado,CO,31463,1669,5684203
2020-06-26,Colorado,CO,31780,1673,5684203
2020-06-27,Colorado,CO,32006,1674,5684203
2020-06-28,Colorado,CO,32290,1676,5684203
2020-06-29,Colorado,CO,32495,1682,5684203
2020-06-30,Colorado,CO,32698,1690,5684203
2020-07-01,Colorado,CO,33012,1697,5684203
2020-07-02,Colorado,CO,33335,1701,5684203
2020-07-03,Colorado,CO,33607,1701,5684203
2020-07-04,Colorado,CO,33900,1703,5684203
2020-07-05,Colorado,CO,34100,1703,5684203
2020-07-06,Colorado,CO,34316,1704,5684203
2020-07-07,Colorado,CO,34717,1709,5684203
2020-07-08,Colorado,CO,35185,1707,5684203
2020-07-09,Colorado,CO,35604,1707,5684203
2020-07-10,Colorado,CO,36210,1724,5684203
2020-07-11,Colorado,CO,36633,1725,5684203
2020-07-12,Colorado,CO,36933,1726,5684203
2020-07-13,Colorado,CO,37303,1728,5684203
2020-07-14,Colorado,CO,37761,1739,5684203
2020-07-15,Colorado,CO,38240,1745,5684203
2020-07-16,Colorado,CO,38817,1746,5684203
2020-07-17,Colorado,CO,39409,1753,5684203
2020-07-18,Colorado,CO,39811,1753,5684203
2020-07-19,Colorado,CO,40182,1753,5684203
2020-07-20,Colorado,CO,40649,1759,5684203
2020-07-21,Colorado,CO,41152,1764,5684203
2020-07-22,Colorado,CO,41747,1772,5684203
2020-07-23,Colorado,CO,42409,1788,5684203
2020-07-24,Colorado,CO,43098,1791,5684203
2020-07-25,Colorado,CO,43847,1795,5684203
2020-07-26,Colorado,CO,44364,1795,5684203
2020-07-27,Colorado,CO,44723,1800,5684203
2020-07-28,Colorado,CO,45420,1809,5684203
2020-07-29,Colorado,CO,45885,1826,5684203
2020-07-30,Colorado,CO,46338,1826,5684203
2020-07-31,Colorado,CO,46948,1841,5684203
2020-08-01,Colorado,CO,47357,1846,5684203
2020-08-02,Colorado,CO,47799,1846,5684203
2020-08-03,Colorado,CO,48119,1849,5684203
2020-08-04,Colorado,CO,48492,1855,5684203
2020-08-05,Colorado,CO,49143,1857,5684203
2020-08-06,Colorado,CO,49633,1857,5684203
2020-08-07,Colorado,CO,50081,1862,5684203
2020-08-08,Colorado,CO,50491,1862,5684203
2020-08-09,Colorado,CO,50799,1863,5684203
2020-08-10,Colorado,CO,51104,1868,5684203
2020-08-11,Colorado,CO,51487,1878,5684203
2020-08-12,Colorado,CO,51847,1881,5684203
2020-08-13,Colorado,CO,52242,1886,5684203
2020-03-07,Kansas,KS,1,0,2918515
2020-03-08,Kansas,KS,1,0,2918515
2020-03-09,Kansas,KS,1,0,2918515
2020-03-10,Kansas,KS,1,0,2918515
2020-03-11,Kansas,KS,1,0,2918515
2020-03-12,Kansas,KS,5,1,2918515
2020-03-13,Kansas,KS,6,1,2918515
2020-03-14,Kansas,KS,8,1,2918515
2020-03-15,Kansas,KS,9,1,2918515
2020-03-16,Kansas,KS,11,1,2918515
2020-03-17,Kansas,KS,17,1,2918515
2020-03-18,Kansas,KS,22,1,2918515
2020-03-19,Kansas,KS,35,1,2918515
2020-03-20,Kansas,KS,49,1,2918515
2020-03-21,Kansas,KS,57,2,2918515
2020-03-22,Kansas,KS,66,2,2918515
2020-03-23,Kansas,KS,82,2,2918515
2020-03-24,Kansas,KS,102,3,2918515
2020-03-25,Kansas,KS,134,3,2918515
2020-03-26,Kansas,KS,173,3,2918515
2020-03-27,Kansas,KS,213,4,2918515
2020-03-28,Kansas,KS,272,6,2918515
2020-03-29,Kansas,KS,333,7,2918515
2020-03-30,Kansas,KS,374,9,2918515
2020-03-31,Kansas,KS,435,10,2918515
2020-04-01,Kansas,KS,489,11,2918515
2020-04-02,Kansas,KS,554,14,2918515
2020-04-03,Kansas,KS,625,19,2918515
2020-04-04,Kansas,KS,702,21,2918515
2020-04-05,Kansas,KS,769,23,2918515
2020-04-06,Kansas,KS,854,25,2918515
2020-04-07,Kansas,KS,905,30,2918515
2020-04-08,Kansas,KS,1055,38,2918515
2020-04-09,Kansas,KS,1116,42,2918515
2020-04-10,Kansas,KS,1180,50,2918515
2020-04-11,Kansas,KS,1282,55,2918515
2020-04-12,Kansas,KS,1337,56,2918515
2020-04-13,Kansas,KS,1384,63,2918515
2020-04-14,Kansas,KS,1440,69,2918515
2020-04-15,Kansas,KS,1503,76,2918515
2020-04-16,Kansas,KS,1595,80,2918515
2020-04-17,Kansas,KS,1732,84,2918515
2020-04-18,Kansas,KS,1820,86,2918515
2020-04-19,Kansas,KS,1897,94,2918515
2020-04-20,Kansas,KS,2030,101,2918515
2020-04-21,Kansas,KS,2114,107,2918515
2020-04-22,Kansas,KS,2291,111,2918515
2020-04-23,Kansas,KS,2626,112,2918515
2020-04-24,Kansas,KS,2842,117,2918515
2020-04-25,Kansas,KS,3091,119,2918515
2020-04-26,Kansas,KS,3198,120,2918515
2020-04-27,Kansas,KS,3407,126,2918515
2020-04-28,Kansas,KS,3601,127,2918515
2020-04-29,Kansas,KS,3811,132,2918515
2020-04-30,Kansas,KS,4305,133,2918515
2020-05-01,Kansas,KS,4510,136,2918515
2020-05-02,Kansas,KS,4863,140,2918515
2020-05-03,Kansas,KS,5177,142,2918515
2020-05-04,Kansas,KS,5385,154,2918515
2020-05-05,Kansas,KS,5627,160,2918515
2020-05-06,Kansas,KS,5893,163,2918515
2020-05-07,Kansas,KS,6240,164,2918515
2020-05-08,Kansas,KS,6751,167,2918515
2020-05-09,Kansas,KS,6923,172,2918515
2020-05-10,Kansas,KS,7045,172,2918515
2020-05-11,Kansas,KS,7161,174,2918515
2020-05-12,Kansas,KS,7352,178,2918515
2020-05-13,Kansas,KS,7552,179,2918515
2020-05-14,Kansas,KS,7668,181,2918515
2020-05-15,Kansas,KS,8006,187,2918515
2020-05-16,Kansas,KS,8059,189,2918515
2020-05-17,Kansas,KS,8066,189,2918515
2020-05-18,Kansas,KS,8439,190,2918515
2020-05-19,Kansas,KS,8488,193,2918515
2020-05-20,Kansas,KS,8661,197,2918515
2020-05-21,Kansas,KS,8771,199,2918515
2020-05-22,Kansas,KS,9068,200,2918515
2020-05-23,Kansas,KS,9119,200,2918515
2020-05-24,Kansas,KS,9135,200,2918515
2020-05-25,Kansas,KS,9272,201,2918515
2020-05-26,Kansas,KS,9352,204,2918515
2020-05-27,Kansas,KS,9453,207,2918515
2020-05-28,Kansas,KS,9513,209,2918515
2020-05-29,Kansas,KS,9826,209,2918515
2020-05-30,Kansas,KS,9847,209,2918515
2020-05-31,Kansas,KS,9878,211,2918515
2020-06-01,Kansas,KS,10103,217,2918515
2020-06-02,Kansas,KS,10143,227,2918515
2020-06-03,Kansas,KS,10281,227,2918515
2020-06-04,Kansas,KS,10332,230,2918515
2020-06-05,Kansas,KS,10493,233,2918515
2020-06-06,Kansas,KS,10517,234,2918515
2020-06-07,Kansas,KS,10549,234,2918515
2020-06-08,Kansas,KS,10724,237,2918515
2020-06-09,Kansas,KS,10786,238,2918515
2020-06-10,Kansas,KS,10931,241,2918515
2020-06-11,Kansas,KS,10984,242,2918515
2020-06-12,Kansas,KS,11152,243,2918515
2020-06-13,Kansas,KS,11195,244,2918515
2020-06-14,Kansas,KS,11247,244,2918515
2020-06-15,Kansas,KS,11516,246,2918515
2020-06-16,Kansas,KS,11569,246,2918515
2020-06-17,Kansas,KS,11801,248,2918515
2020-06-18,Kansas,KS,11886,252,2918515
2020-06-19,Kansas,KS,12168,254,2918515
2020-06-20,Kansas,KS,12218,257,2918515
2020-06-21,Kansas,KS,12258,258,2918515
2020-06-22,Kansas,KS,12576,260,2918515
2020-06-23,Kansas,KS,12659,261,2918515
2020-06-24,Kansas,KS,13110,262,2918515
2020-06-25,Kansas,KS,13207,263,2918515
2020-06-26,Kansas,KS,13729,266,2918515
2020-06-27,Kansas,KS,13767,269,2918515
2020-06-28,Kansas,KS,14016,272,2918515
2020-06-29,Kansas,KS,14568,276,2918515
2020-06-30,Kansas,KS,14629,276,2918515
2020-07-01,Kansas,KS,15142,280,2918515
2020-07-02,Kansas,KS,15226,282,2918515
2020-07-03,Kansas,KS,16015,283,2918515
2020-07-04,Kansas,KS,16165,284,2918515
2020-07-05,Kansas,KS,16289,287,2918515
2020-07-06,Kansas,KS,17082,288,2918515
2020-07-07,Kansas,KS,17157,290,2918515
2020-07-08,Kansas,KS,17807,291,2918515
2020-07-09,Kansas,KS,18031,294,2918515
2020-07-10,Kansas,KS,18799,294,2918515
2020-07-11,Kansas,KS,18983,294,2918515
2020-07-12,Kansas,KS,19295,300,2918515
2020-07-13,Kansas,KS,20265,301,2918515
2020-07-14,Kansas,KS,20347,303,2918515
2020-07-15,Kansas,KS,21157,308,2918515
2020-07-16,Kansas,KS,21273,309,2918515
2020-07-17,Kansas,KS,22199,310,2918515
2020-07-18,Kansas,KS,22238,312,2918515
2020-07-19,Kansas,KS,22459,313,2918515
2020-07-20,Kansas,KS,23544,318,2918515
2020-07-21,Kansas,KS,23606,319,2918515
2020-07-22,Kansas,KS,24376,324,2918515
2020-07-23,Kansas,KS,24518,326,2918515
2020-07-24,Kansas,KS,25403,330,2918515
2020-07-25,Kansas,KS,25464,333,2918515
2020-07-26,Kansas,KS,25649,335,2918515
2020-07-27,Kansas,KS,26439,338,2918515
2020-07-28,Kansas,KS,26494,344,2918515
2020-07-29,Kansas,KS,27177,349,2918515
2020-07-30,Kansas,KS,27244,357,2918515
2020-07-31,Kansas,KS,28121,358,2918515
2020-08-01,Kansas,KS,28147,358,2918515
2020-08-02,Kansas,KS,28341,361,2918515
2020-08-03,Kansas,KS,29200,366,2918515
2020-08-04,Kansas,KS,29259,367,2918515
2020-08-05,Kansas,KS,30047,371,2918515
2020-08-06,Kansas,KS,30153,376,2918515
2020-08-07,Kansas,KS,30966,380,2918515
2020-08-08,Kansas,KS,30992,380,2918515
2020-08-09,Kansas,KS,31145,380,2918515
2020-08-10,Kansas,KS,32094,387,2918515
2020-08-11,Kansas,KS,32181,388,2918515
2020-08-12,Kansas,KS,32969,397,2918515
2020-08-13,Kansas,KS,33087,403,2918515
2020-03-08,Connecticut,CT,1,0,3588683
2020-03-09,Connecticut,CT,2,0,3588683
2020-03-10,Connecticut,CT,2,0,3588683
2020-03-11,Connecticut,CT,3,0,3588683
2020-03-12,Connecticut,CT,6,0,3588683
2020-03-13,Connecticut,CT,11,0,3588683
2020-03-14,Connecticut,CT,20,0,3588683
2020-03-15,Connecticut,CT,26,0,3588683
2020-03-16,Connecticut,CT,41,0,3588683
2020-03-17,Connecticut,CT,68,0,3588683
2020-03-18,Connecticut,CT,96,1,3588683
2020-03-19,Connecticut,CT,159,4,3588683
2020-03-20,Connecticut,CT,194,4,3588683
2020-03-21,Connecticut,CT,223,5,3588683
2020-03-22,Connecticut,CT,327,8,3588683
2020-03-23,Connecticut,CT,415,10,3588683
2020-03-24,Connecticut,CT,618,12,3588683
2020-03-25,Connecticut,CT,875,19,3588683
2020-03-26,Connecticut,CT,1012,21,3588683
2020-03-27,Connecticut,CT,1291,27,3588683
2020-03-28,Connecticut,CT,1524,33,3588683
2020-03-29,Connecticut,CT,1993,34,3588683
2020-03-30,Connecticut,CT,2571,36,3588683
2020-03-31,Connecticut,CT,3128,69,3588683
2020-04-01,Connecticut,CT,3557,85,3588683
2020-04-02,Connecticut,CT,3824,112,3588683
2020-04-03,Connecticut,CT,4915,132,3588683
2020-04-04,Connecticut,CT,5276,165,3588683
2020-04-05,Connecticut,CT,5675,189,3588683
2020-04-06,Connecticut,CT,6906,206,3588683
2020-04-07,Connecticut,CT,7781,277,3588683
2020-04-08,Connecticut,CT,8781,335,3588683
2020-04-09,Connecticut,CT,9784,380,3588683
2020-04-10,Connecticut,CT,10538,448,3588683
2020-04-11,Connecticut,CT,11510,494,3588683
2020-04-12,Connecticut,CT,12035,554,3588683
2020-04-13,Connecticut,CT,13381,602,3588683
2020-04-14,Connecticut,CT,13989,671,3588683
2020-04-15,Connecticut,CT,14755,868,3588683
2020-04-16,Connecticut,CT,15884,971,3588683
2020-04-17,Connecticut,CT,16809,1036,3588683
2020-04-18,Connecticut,CT,17550,1086,3588683
2020-04-19,Connecticut,CT,17962,1127,3588683
2020-04-20,Connecticut,CT,19815,1331,3588683
2020-04-21,Connecticut,CT,20360,1423,3588683
2020-04-22,Connecticut,CT,22469,1544,3588683
2020-04-23,Connecticut,CT,23100,1639,3588683
2020-04-24,Connecticut,CT,23921,1764,3588683
2020-04-25,Connecticut,CT,24582,1862,3588683
2020-04-26,Connecticut,CT,25269,1925,3588683
2020-04-27,Connecticut,CT,25997,2012,3588683
2020-04-28,Connecticut,CT,26312,2089,3588683
2020-04-29,Connecticut,CT,26767,2168,3588683
2020-04-30,Connecticut,CT,27700,2257,3588683
2020-05-01,Connecticut,CT,28764,2339,3588683
2020-05-02,Connecticut,CT,29287,2436,3588683
2020-05-03,Connecticut,CT,29287,2436,3588683
2020-05-04,Connecticut,CT,29973,2556,3588683
2020-05-05,Connecticut,CT,30621,2633,3588683
2020-05-06,Connecticut,CT,30995,2718,3588683
2020-05-07,Connecticut,CT,31784,2797,3588683
2020-05-08,Connecticut,CT,32411,2874,3588683
2020-05-09,Connecticut,CT,32984,2932,3588683
2020-05-10,Connecticut,CT,33554,2967,3588683
2020-05-11,Connecticut,CT,33765,3008,3588683
2020-05-12,Connecticut,CT,34333,3041,3588683
2020-05-13,Connecticut,CT,34855,3125,3588683
2020-05-14,Connecticut,CT,35464,3219,3588683
2020-05-15,Connecticut,CT,36085,3285,3588683
2020-05-16,Connecticut,CT,36703,3339,3588683
2020-05-17,Connecticut,CT,37419,3408,3588683
2020-05-18,Connecticut,CT,38116,3449,3588683
2020-05-19,Connecticut,CT,38430,3472,3588683
2020-05-20,Connecticut,CT,39017,3529,3588683
2020-05-21,Connecticut,CT,39208,3582,3588683
2020-05-22,Connecticut,CT,39640,3637,3588683
2020-05-23,Connecticut,CT,40022,3675,3588683
2020-05-24,Connecticut,CT,40468,3693,3588683
2020-05-25,Connecticut,CT,40873,3742,3588683
2020-05-26,Connecticut,CT,41303,3769,3588683
2020-05-27,Connecticut,CT,41288,3803,3588683
2020-05-28,Connecticut,CT,41559,3826,3588683
2020-05-29,Connecticut,CT,41762,3868,3588683
2020-05-30,Connecticut,CT,42022,3912,3588683
2020-05-31,Connecticut,CT,42201,3944,3588683
2020-06-01,Connecticut,CT,42740,3964,3588683
2020-06-02,Connecticut,CT,42979,3972,3588683
2020-06-03,Connecticut,CT,43091,3989,3588683
2020-06-04,Connecticut,CT,43239,4007,3588683
2020-06-05,Connecticut,CT,43460,4038,3588683
2020-06-06,Connecticut,CT,43818,4055,3588683
2020-06-07,Connecticut,CT,43968,4071,3588683
2020-06-08,Connecticut,CT,44092,4084,3588683
2020-06-09,Connecticut,CT,44179,4097,3588683
2020-06-10,Connecticut,CT,44347,4120,3588683
2020-06-11,Connecticut,CT,44461,4146,3588683
2020-06-12,Connecticut,CT,44689,4159,3588683
2020-06-13,Connecticut,CT,44994,4186,3588683
2020-06-14,Connecticut,CT,45088,4201,3588683
2020-06-15,Connecticut,CT,45235,4204,3588683
2020-06-16,Connecticut,CT,45349,4210,3588683
2020-06-17,Connecticut,CT,45429,4219,3588683
2020-06-18,Connecticut,CT,45440,4226,3588683
2020-06-19,Connecticut,CT,45557,4238,3588683
2020-06-20,Connecticut,CT,45715,4251,3588683
2020-06-21,Connecticut,CT,45755,4260,3588683
2020-06-22,Connecticut,CT,45782,4263,3588683
2020-06-23,Connecticut,CT,45899,4277,3588683
2020-06-24,Connecticut,CT,45913,4287,3588683
2020-06-25,Connecticut,CT,45994,4298,3588683
2020-06-26,Connecticut,CT,46059,4307,3588683
2020-06-27,Connecticut,CT,46206,4311,3588683
2020-06-28,Connecticut,CT,46303,4316,3588683
2020-06-29,Connecticut,CT,46362,4320,3588683
2020-06-30,Connecticut,CT,46514,4322,3588683
2020-07-01,Connecticut,CT,46572,4324,3588683
2020-07-02,Connecticut,CT,46646,4326,3588683
2020-07-03,Connecticut,CT,46717,4335,3588683
2020-07-04,Connecticut,CT,46717,4335,3588683
2020-07-05,Connecticut,CT,46717,4335,3588683
2020-07-06,Connecticut,CT,46976,4338,3588683
2020-07-07,Connecticut,CT,47033,4338,3588683
2020-07-08,Connecticut,CT,47108,4343,3588683
2020-07-09,Connecticut,CT,47209,4348,3588683
2020-07-10,Connecticut,CT,47287,4348,3588683
2020-07-11,Connecticut,CT,47287,4348,3588683
2020-07-12,Connecticut,CT,47287,4348,3588683
2020-07-13,Connecticut,CT,47510,4371,3588683
2020-07-14,Connecticut,CT,47530,4372,3588683
2020-07-15,Connecticut,CT,47636,4380,3588683
2020-07-16,Connecticut,CT,47750,4389,3588683
2020-07-17,Connecticut,CT,47893,4396,3588683
2020-07-18,Connecticut,CT,47893,4396,3588683
2020-07-19,Connecticut,CT,47893,4396,3588683
2020-07-20,Connecticut,CT,48055,4406,3588683
2020-07-21,Connecticut,CT,48096,4406,3588683
2020-07-22,Connecticut,CT,48223,4406,3588683
2020-07-23,Connecticut,CT,48232,4410,3588683
2020-07-24,Connecticut,CT,48776,4413,3588683
2020-07-25,Connecticut,CT,48776,4413,3588683
2020-07-26,Connecticut,CT,48776,4413,3588683
2020-07-27,Connecticut,CT,48983,4418,3588683
2020-07-28,Connecticut,CT,49077,4423,3588683
2020-07-29,Connecticut,CT,49540,4425,3588683
2020-07-30,Connecticut,CT,49670,4431,3588683
2020-07-31,Connecticut,CT,49810,4432,3588683
2020-08-01,Connecticut,CT,49810,4432,3588683
2020-08-02,Connecticut,CT,49810,4432,3588683
2020-08-03,Connecticut,CT,50062,4437,3588683
2020-08-04,Connecticut,CT,50110,4437,3588683
2020-08-05,Connecticut,CT,50225,4437,3588683
2020-08-06,Connecticut,CT,50245,4437,3588683
2020-08-07,Connecticut,CT,50320,4441,3588683
2020-08-08,Connecticut,CT,50320,4441,3588683
2020-08-09,Connecticut,CT,50320,4441,3588683
2020-08-10,Connecticut,CT,50567,4444,3588683
2020-08-11,Connecticut,CT,50684,4444,3588683
2020-08-12,Connecticut,CT,50706,4450,3588683
2020-08-13,Connecticut,CT,50782,4450,3588683
2020-03-05,Nevada,NV,2,0,3056824
2020-03-06,Nevada,NV,2,0,3056824
2020-03-07,Nevada,NV,2,0,3056824
2020-03-08,Nevada,NV,4,0,3056824
2020-03-09,Nevada,NV,4,0,3056824
2020-03-10,Nevada,NV,4,0,3056824
2020-03-11,Nevada,NV,7,0,3056824
2020-03-12,Nevada,NV,11,0,3056824
2020-03-13,Nevada,NV,19,0,3056824
2020-03-14,Nevada,NV,21,0,3056824
2020-03-15,Nevada,NV,26,0,3056824
2020-03-16,Nevada,NV,45,1,3056824
2020-03-17,Nevada,NV,55,1,3056824
2020-03-18,Nevada,NV,82,1,3056824
2020-03-19,Nevada,NV,99,1,3056824
2020-03-20,Nevada,NV,165,2,3056824
2020-03-21,Nevada,NV,165,2,3056824
2020-03-22,Nevada,NV,190,2,3056824
2020-03-23,Nevada,NV,265,4,3056824
2020-03-24,Nevada,NV,315,6,3056824
2020-03-25,Nevada,NV,405,10,3056824
2020-03-26,Nevada,NV,535,10,3056824
2020-03-27,Nevada,NV,621,10,3056824
2020-03-28,Nevada,NV,738,14,3056824
2020-03-29,Nevada,NV,920,15,3056824
2020-03-30,Nevada,NV,1044,18,3056824
2020-03-31,Nevada,NV,1113,26,3056824
2020-04-01,Nevada,NV,1279,32,3056824
2020-04-02,Nevada,NV,1458,38,3056824
2020-04-03,Nevada,NV,1549,43,3056824
2020-04-04,Nevada,NV,1758,46,3056824
2020-04-05,Nevada,NV,1880,46,3056824
2020-04-06,Nevada,NV,1971,58,3056824
2020-04-07,Nevada,NV,2101,60,3056824
2020-04-08,Nevada,NV,2318,80,3056824
2020-04-09,Nevada,NV,2456,82,3056824
2020-04-10,Nevada,NV,2606,86,3056824
2020-04-11,Nevada,NV,2720,111,3056824
2020-04-12,Nevada,NV,2860,113,3056824
2020-04-13,Nevada,NV,3036,114,3056824
2020-04-14,Nevada,NV,3137,130,3056824
2020-04-15,Nevada,NV,3212,137,3056824
2020-04-16,Nevada,NV,3321,142,3056824
2020-04-17,Nevada,NV,3524,151,3056824
2020-04-18,Nevada,NV,3626,155,3056824
2020-04-19,Nevada,NV,3710,158,3056824
2020-04-20,Nevada,NV,3830,163,3056824
2020-04-21,Nevada,NV,3937,163,3056824
2020-04-22,Nevada,NV,4081,187,3056824
2020-04-23,Nevada,NV,4208,195,3056824
2020-04-24,Nevada,NV,4398,203,3056824
2020-04-25,Nevada,NV,4539,206,3056824
2020-04-26,Nevada,NV,4638,206,3056824
2020-04-27,Nevada,NV,4708,219,3056824
2020-04-28,Nevada,NV,4812,225,3056824
