state,country,date,deaths
Hainan,China,2/23/20,5
Hainan,China,2/24/20,5
Hainan,China,2/25/20,5
Hainan,China,2/26/20,5
Hainan,China,2/27/20,5
Hainan,China,2/28/20,5
Hainan,China,2/29/20,5
Hainan,China,3/1/20,5
Hainan,China,3/2/20,5
Hainan,China,3/3/20,5
Hainan,China,3/4/20,5
Hainan,China,3/5/20,6
Hainan,China,3/6/20,6
Hainan,China,3/7/20,6
Hainan,China,3/8/20,6
Hainan,China,3/9/20,6
Hainan,China,3/10/20,6
Hainan,China,3/11/20,6
Hainan,China,3/12/20,6
Hainan,China,3/13/20,6
Hainan,China,3/14/20,6
Hainan,China,3/15/20,6
Hainan,China,3/16/20,6
Hainan,China,3/17/20,6
Hainan,China,3/18/20,6
Hainan,China,3/19/20,6
Hainan,China,3/20/20,6
Hainan,China,3/21/20,6
Hainan,China,3/22/20,6
Hainan,China,3/23/20,6
Hainan,China,3/24/20,6
Hainan,China,3/25/20,6
Hainan,China,3/26/20,6
Hainan,China,3/27/20,6
Hainan,China,3/28/20,6
Hainan,China,3/29/20,6
Hainan,China,3/30/20,6
Hainan,China,3/31/20,6
Hainan,China,4/1/20,6
Hainan,China,4/2/20,6
Hainan,China,4/3/20,6
Hainan,China,4/4/20,6
Hainan,China,4/5/20,6
Hainan,China,4/6/20,6
Hainan,China,4/7/20,6
Hainan,China,4/8/20,6
Hainan,China,4/9/20,6
Hainan,China,4/10/20,6
Hainan,China,4/11/20,6
Hainan,China,4/12/20,6
Hainan,China,4/13/20,6
Hainan,China,4/14/20,6
Hainan,China,4/15/20,6
Hainan,China,4/16/20,6
Hainan,China,4/17/20,6
Hainan,China,4/18/20,6
Hainan,China,4/19/20,6
Hainan,China,4/20/20,6
Hainan,China,4/21/20,6
Hainan,China,4/22/20,6
Hainan,China,4/23/20,6
Hainan,China,4/24/20,6
Hainan,China,4/25/20,6
Hainan,China,4/26/20,6
Hainan,China,4/27/20,6
Hainan,China,4/28/20,6
Hainan,China,4/29/20,6
Hainan,China,4/30/20,6
Hainan,China,5/1/20,6
Hainan,China,5/2/20,6
Hainan,China,5/3/20,6
Hainan,China,5/4/20,6
Hainan,China,5/5/20,6
Hainan,China,5/6/20,6
Hainan,China,5/7/20,6
Hainan,China,5/8/20,6
Hainan,China,5/9/20,6
Hainan,China,5/10/20,6
Hainan,China,5/11/20,6
Hainan,China,5/12/20,6
Hainan,China,5/13/20,6
Hainan,China,5/14/20,6
Hainan,China,5/15/20,6
Hainan,China,5/16/20,6
Hainan,China,5/17/20,6
Hainan,China,5/18/20,6
Hainan,China,5/19/20,6
Hainan,China,5/20/20,6
Hainan,China,5/21/20,6
Hainan,China,5/22/20,6
Hainan,China,5/23/20,6
Hainan,China,5/24/20,6
Hainan,China,5/25/20,6
Hainan,China,5/26/20,6
Hainan,China,5/27/20,6
Hainan,China,5/28/20,6
Hainan,China,5/29/20,6
Hainan,China,5/30/20,6
Hainan,China,5/31/20,6
Hainan,China,6/1/20,6
Hainan,China,6/2/20,6
Hainan,China,6/3/20,6
Hainan,China,6/4/20,6
Hainan,China,6/5/20,6
Hainan,China,6/6/20,6
Hainan,China,6/7/20,6
Hainan,China,6/8/20,6
Hainan,China,6/9/20,6
Hainan,China,6/10/20,6
Hainan,China,6/11/20,6
Hainan,China,6/12/20,6
Hainan,China,6/13/20,6
Hainan,China,6/14/20,6
Hainan,China,6/15/20,6
Hainan,China,6/16/20,6
Hainan,China,6/17/20,6
Hainan,China,6/18/20,6
Hainan,China,6/19/20,6
Hainan,China,6/20/20,6
Hainan,China,6/21/20,6
Hainan,China,6/22/20,6
Hainan,China,6/23/20,6
Hainan,China,6/24/20,6
Hainan,China,6/25/20,6
Hainan,China,6/26/20,6
Hainan,China,6/27/20,6
Hainan,China,6/28/20,6
Hainan,China,6/29/20,6
Hainan,China,6/30/20,6
Hainan,China,7/1/20,6
Hainan,China,7/2/20,6
Hainan,China,7/3/20,6
Hainan,China,7/4/20,6
Hainan,China,7/5/20,6
Hainan,China,7/6/20,6
Hainan,China,7/7/20,6
Hainan,China,7/8/20,6
Hainan,China,7/9/20,6
Hainan,China,7/10/20,6
Hainan,China,7/11/20,6
Hainan,China,7/12/20,6
Hainan,China,7/13/20,6
Hainan,China,7/14/20,6
Hainan,China,7/15/20,6
Hainan,China,7/16/20,6
Hebei,China,1/22/20,0
Hebei,China,1/23/20,1
Hebei,China,1/24/20,1
Hebei,China,1/25/20,1
Hebei,China,1/26/20,1
Hebei,China,1/27/20,1
Hebei,China,1/28/20,1
Hebei,China,1/29/20,1
Hebei,China,1/30/20,1
Hebei,China,1/31/20,1
Hebei,China,2/1/20,1
Hebei,China,2/2/20,1
Hebei,China,2/3/20,1
Hebei,China,2/4/20,1
Hebei,China,2/5/20,1
Hebei,China,2/6/20,1
Hebei,China,2/7/20,1
Hebei,China,2/8/20,1
Hebei,China,2/9/20,2
Hebei,China,2/10/20,2
Hebei,China,2/11/20,2
Hebei,China,2/12/20,2
Hebei,China,2/13/20,3
Hebei,China,2/14/20,3
Hebei,China,2/15/20,3
Hebei,China,2/16/20,3
Hebei,China,2/17/20,3
Hebei,China,2/18/20,4
Hebei,China,2/19/20,4
Hebei,China,2/20/20,5
Hebei,China,2/21/20,5
Hebei,China,2/22/20,6
Hebei,China,2/23/20,6
Hebei,China,2/24/20,6
Hebei,China,2/25/20,6
Hebei,China,2/26/20,6
Hebei,China,2/27/20,6
Hebei,China,2/28/20,6
Hebei,China,2/29/20,6
Hebei,China,3/1/20,6
Hebei,China,3/2/20,6
Hebei,China,3/3/20,6
Hebei,China,3/4/20,6
Hebei,China,3/5/20,6
Hebei,China,3/6/20,6
Hebei,China,3/7/20,6
Hebei,China,3/8/20,6
Hebei,China,3/9/20,6
Hebei,China,3/10/20,6
Hebei,China,3/11/20,6
Hebei,China,3/12/20,6
Hebei,China,3/13/20,6
Hebei,China,3/14/20,6
Hebei,China,3/15/20,6
Hebei,China,3/16/20,6
Hebei,China,3/17/20,6
Hebei,China,3/18/20,6
Hebei,China,3/19/20,6
Hebei,China,3/20/20,6
Hebei,China,3/21/20,6
Hebei,China,3/22/20,6
Hebei,China,3/23/20,6
Hebei,China,3/24/20,6
Hebei,China,3/25/20,6
Hebei,China,3/26/20,6
Hebei,China,3/27/20,6
Hebei,China,3/28/20,6
Hebei,China,3/29/20,6
Hebei,China,3/30/20,6
Hebei,China,3/31/20,6
Hebei,China,4/1/20,6
Hebei,China,4/2/20,6
Hebei,China,4/3/20,6
Hebei,China,4/4/20,6
Hebei,China,4/5/20,6
Hebei,China,4/6/20,6
Hebei,China,4/7/20,6
Hebei,China,4/8/20,6
Hebei,China,4/9/20,6
Hebei,China,4/10/20,6
Hebei,China,4/11/20,6
Hebei,China,4/12/20,6
Hebei,China,4/13/20,6
Hebei,China,4/14/20,6
Hebei,China,4/15/20,6
Hebei,China,4/16/20,6
Hebei,China,4/17/20,6
Hebei,China,4/18/20,6
Hebei,China,4/19/20,6
Hebei,China,4/20/20,6
Hebei,China,4/21/20,6
Hebei,China,4/22/20,6
Hebei,China,4/23/20,6
Hebei,China,4/24/20,6
Hebei,China,4/25/20,6
Hebei,China,4/26/20,6
Hebei,China,4/27/20,6
Hebei,China,4/28/20,6
Hebei,China,4/29/20,6
Hebei,China,4/30/20,6
Hebei,China,5/1/20,6
Hebei,China,5/2/20,6
Hebei,China,5/3/20,6
Hebei,China,5/4/20,6
Hebei,China,5/5/20,6
Hebei,China,5/6/20,6
Hebei,China,5/7/20,6
Hebei,China,5/8/20,6
Hebei,China,5/9/20,6
Hebei,China,5/10/20,6
Hebei,China,5/11/20,6
Hebei,China,5/12/20,6
Hebei,China,5/13/20,6
Hebei,China,5/14/20,6
Hebei,China,5/15/20,6
Hebei,China,5/16/20,6
Hebei,China,5/17/20,6
Hebei,China,5/18/20,6
Hebei,China,5/19/20,6
Hebei,China,5/20/20,6
Hebei,China,5/21/20,6
Hebei,China,5/22/20,6
Hebei,China,5/23/20,6
Hebei,China,5/24/20,6
Hebei,China,5/25/20,6
Hebei,China,5/26/20,6
Hebei,China,5/27/20,6
Hebei,China,5/28/20,6
Hebei,China,5/29/20,6
Hebei,China,5/30/20,6
Hebei,China,5/31/20,6
Hebei,China,6/1/20,6
Hebei,China,6/2/20,6
Hebei,China,6/3/20,6
Hebei,China,6/4/20,6
Hebei,China,6/5/20,6
Hebei,China,6/6/20,6
Hebei,China,6/7/20,6
Hebei,China,6/8/20,6
Hebei,China,6/9/20,6
Hebei,China,6/10/20,6
Hebei,China,6/11/20,6
Hebei,China,6/12/20,6
Hebei,China,6/13/20,6
Hebei,China,6/14/20,6
Hebei,China,6/15/20,6
Hebei,China,6/16/20,6
Hebei,China,6/17/20,6
Hebei,China,6/18/20,6
Hebei,China,6/19/20,6
Hebei,China,6/20/20,6
Hebei,China,6/21/20,6
Hebei,China,6/22/20,6
Hebei,China,6/23/20,6
Hebei,China,6/24/20,6
Hebei,China,6/25/20,6
Hebei,China,6/26/20,6
Hebei,China,6/27/20,6
Hebei,China,6/28/20,6
Hebei,China,6/29/20,6
Hebei,China,6/30/20,6
Hebei,China,7/1/20,6
Hebei,China,7/2/20,6
Hebei,China,7/3/20,6
Hebei,China,7/4/20,6
Hebei,China,7/5/20,6
Hebei,China,7/6/20,6
Hebei,China,7/7/20,6
Hebei,China,7/8/20,6
Hebei,China,7/9/20,6
Hebei,China,7/10/20,6
Hebei,China,7/11/20,6
Hebei,China,7/12/20,6
Hebei,China,7/13/20,6
Hebei,China,7/14/20,6
Hebei,China,7/15/20,6
Hebei,China,7/16/20,6
Heilongjiang,China,1/22/20,0
Heilongjiang,China,1/23/20,0
Heilongjiang,China,1/24/20,1
Heilongjiang,China,1/25/20,1
Heilongjiang,China,1/26/20,1
Heilongjiang,China,1/27/20,1
Heilongjiang,China,1/28/20,1
Heilongjiang,China,1/29/20,1
Heilongjiang,China,1/30/20,2
Heilongjiang,China,1/31/20,2
Heilongjiang,China,2/1/20,2
Heilongjiang,China,2/2/20,2
Heilongjiang,China,2/3/20,2
Heilongjiang,China,2/4/20,2
Heilongjiang,China,2/5/20,2
Heilongjiang,China,2/6/20,3
Heilongjiang,China,2/7/20,3
Heilongjiang,China,2/8/20,5
Heilongjiang,China,2/9/20,6
Heilongjiang,China,2/10/20,7
Heilongjiang,China,2/11/20,8
Heilongjiang,China,2/12/20,8
Heilongjiang,China,2/13/20,9
Heilongjiang,China,2/14/20,11
Heilongjiang,China,2/15/20,11
Heilongjiang,China,2/16/20,11
Heilongjiang,China,2/17/20,11
Heilongjiang,China,2/18/20,11
Heilongjiang,China,2/19/20,12
Heilongjiang,China,2/20/20,12
Heilongjiang,China,2/21/20,12
Heilongjiang,China,2/22/20,12
Heilongjiang,China,2/23/20,12
Heilongjiang,China,2/24/20,12
Heilongjiang,China,2/25/20,12
Heilongjiang,China,2/26/20,12
Heilongjiang,China,2/27/20,13
Heilongjiang,China,2/28/20,13
Heilongjiang,China,2/29/20,13
Heilongjiang,China,3/1/20,13
Heilongjiang,China,3/2/20,13
Heilongjiang,China,3/3/20,13
Heilongjiang,China,3/4/20,13
Heilongjiang,China,3/5/20,13
Heilongjiang,China,3/6/20,13
Heilongjiang,China,3/7/20,13
Heilongjiang,China,3/8/20,13
Heilongjiang,China,3/9/20,13
Heilongjiang,China,3/10/20,13
Heilongjiang,China,3/11/20,13
Heilongjiang,China,3/12/20,13
Heilongjiang,China,3/13/20,13
Heilongjiang,China,3/14/20,13
Heilongjiang,China,3/15/20,13
Heilongjiang,China,3/16/20,13
Heilongjiang,China,3/17/20,13
Heilongjiang,China,3/18/20,13
Heilongjiang,China,3/19/20,13
Heilongjiang,China,3/20/20,13
Heilongjiang,China,3/21/20,13
Heilongjiang,China,3/22/20,13
Heilongjiang,China,3/23/20,13
Heilongjiang,China,3/24/20,13
Heilongjiang,China,3/25/20,13
Heilongjiang,China,3/26/20,13
Heilongjiang,China,3/27/20,13
Heilongjiang,China,3/28/20,13
Heilongjiang,China,3/29/20,13
Heilongjiang,China,3/30/20,13
Heilongjiang,China,3/31/20,13
Heilongjiang,China,4/1/20,13
Heilongjiang,China,4/2/20,13
Heilongjiang,China,4/3/20,13
Heilongjiang,China,4/4/20,13
Heilongjiang,China,4/5/20,13
Heilongjiang,China,4/6/20,13
Heilongjiang,China,4/7/20,13
Heilongjiang,China,4/8/20,13
Heilongjiang,China,4/9/20,13
Heilongjiang,China,4/10/20,13
Heilongjiang,China,4/11/20,13
Heilongjiang,China,4/12/20,13
Heilongjiang,China,4/13/20,13
Heilongjiang,China,4/14/20,13
Heilongjiang,China,4/15/20,13
Heilongjiang,China,4/16/20,13
Heilongjiang,China,4/17/20,13
Heilongjiang,China,4/18/20,13
Heilongjiang,China,4/19/20,13
Heilongjiang,China,4/20/20,13
Heilongjiang,China,4/21/20,13
Heilongjiang,China,4/22/20,13
Heilongjiang,China,4/23/20,13
Heilongjiang,China,4/24/20,13
Heilongjiang,China,4/25/20,13
Heilongjiang,China,4/26/20,13
Heilongjiang,China,4/27/20,13
Heilongjiang,China,4/28/20,13
Heilongjiang,China,4/29/20,13
Heilongjiang,China,4/30/20,13
Heilongjiang,China,5/1/20,13
Heilongjiang,China,5/2/20,13
Heilongjiang,China,5/3/20,13
Heilongjiang,China,5/4/20,13
Heilongjiang,China,5/5/20,13
Heilongjiang,China,5/6/20,13
Heilongjiang,China,5/7/20,13
Heilongjiang,China,5/8/20,13
Heilongjiang,China,5/9/20,13
Heilongjiang,China,5/10/20,13
Heilongjiang,China,5/11/20,13
Heilongjiang,China,5/12/20,13
Heilongjiang,China,5/13/20,13
Heilongjiang,China,5/14/20,13
Heilongjiang,China,5/15/20,13
Heilongjiang,China,5/16/20,13
Heilongjiang,China,5/17/20,13
Heilongjiang,China,5/18/20,13
Heilongjiang,China,5/19/20,13
Heilongjiang,China,5/20/20,13
Heilongjiang,China,5/21/20,13
Heilongjiang,China,5/22/20,13
Heilongjiang,China,5/23/20,13
Heilongjiang,China,5/24/20,13
Heilongjiang,China,5/25/20,13
Heilongjiang,China,5/26/20,13
Heilongjiang,China,5/27/20,13
Heilongjiang,China,5/28/20,13
Heilongjiang,China,5/29/20,13
Heilongjiang,China,5/30/20,13
Heilongjiang,China,5/31/20,13
Heilongjiang,China,6/1/20,13
Heilongjiang,China,6/2/20,13
Heilongjiang,China,6/3/20,13
Heilongjiang,China,6/4/20,13
Heilongjiang,China,6/5/20,13
Heilongjiang,China,6/6/20,13
Heilongjiang,China,6/7/20,13
Heilongjiang,China,6/8/20,13
Heilongjiang,China,6/9/20,13
Heilongjiang,China,6/10/20,13
Heilongjiang,China,6/11/20,13
Heilongjiang,China,6/12/20,13
Heilongjiang,China,6/13/20,13
Heilongjiang,China,6/14/20,13
Heilongjiang,China,6/15/20,13
Heilongjiang,China,6/16/20,13
Heilongjiang,China,6/17/20,13
Heilongjiang,China,6/18/20,13
Heilongjiang,China,6/19/20,13
Heilongjiang,China,6/20/20,13
Heilongjiang,China,6/21/20,13
Heilongjiang,China,6/22/20,13
Heilongjiang,China,6/23/20,13
Heilongjiang,China,6/24/20,13
Heilongjiang,China,6/25/20,13
Heilongjiang,China,6/26/20,13
Heilongjiang,China,6/27/20,13
Heilongjiang,China,6/28/20,13
Heilongjiang,China,6/29/20,13
Heilongjiang,China,6/30/20,13
Heilongjiang,China,7/1/20,13
Heilongjiang,China,7/2/20,13
Heilongjiang,China,7/3/20,13
Heilongjiang,China,7/4/20,13
Heilongjiang,China,7/5/20,13
Heilongjiang,China,7/6/20,13
Heilongjiang,China,7/7/20,13
Heilongjiang,China,7/8/20,13
Heilongjiang,China,7/9/20,13
Heilongjiang,China,7/10/20,13
Heilongjiang,China,7/11/20,13
Heilongjiang,China,7/12/20,13
Heilongjiang,China,7/13/20,13
Heilongjiang,China,7/14/20,13
Heilongjiang,China,7/15/20,13
Heilongjiang,China,7/16/20,13
Henan,China,1/22/20,0
Henan,China,1/23/20,0
Henan,China,1/24/20,0
Henan,China,1/25/20,0
Henan,China,1/26/20,1
Henan,China,1/27/20,1
Henan,China,1/28/20,1
Henan,China,1/29/20,2
Henan,China,1/30/20,2
Henan,China,1/31/20,2
Henan,China,2/1/20,2
Henan,China,2/2/20,2
Henan,China,2/3/20,2
Henan,China,2/4/20,2
Henan,China,2/5/20,2
Henan,China,2/6/20,2
Henan,China,2/7/20,3
Henan,China,2/8/20,4
Henan,China,2/9/20,6
Henan,China,2/10/20,6
Henan,China,2/11/20,7
Henan,China,2/12/20,8
Henan,China,2/13/20,10
Henan,China,2/14/20,11
Henan,China,2/15/20,13
Henan,China,2/16/20,13
Henan,China,2/17/20,16
Henan,China,2/18/20,19
Henan,China,2/19/20,19
Henan,China,2/20/20,19
Henan,China,2/21/20,19
Henan,China,2/22/20,19
Henan,China,2/23/20,19
Henan,China,2/24/20,19
Henan,China,2/25/20,19
Henan,China,2/26/20,19
Henan,China,2/27/20,20
Henan,China,2/28/20,20
Henan,China,2/29/20,21
Henan,China,3/1/20,22
Henan,China,3/2/20,22
Henan,China,3/3/20,22
Henan,China,3/4/20,22
Henan,China,3/5/20,22
Henan,China,3/6/20,22
Henan,China,3/7/20,22
Henan,China,3/8/20,22
Henan,China,3/9/20,22
Henan,China,3/10/20,22
Henan,China,3/11/20,22
Henan,China,3/12/20,22
Henan,China,3/13/20,22
Henan,China,3/14/20,22
Henan,China,3/15/20,22
Henan,China,3/16/20,22
Henan,China,3/17/20,22
Henan,China,3/18/20,22
Henan,China,3/19/20,22
Henan,China,3/20/20,22
Henan,China,3/21/20,22
Henan,China,3/22/20,22
Henan,China,3/23/20,22
Henan,China,3/24/20,22
Henan,China,3/25/20,22
Henan,China,3/26/20,22
Henan,China,3/27/20,22
Henan,China,3/28/20,22
Henan,China,3/29/20,22
Henan,China,3/30/20,22
Henan,China,3/31/20,22
Henan,China,4/1/20,22
Henan,China,4/2/20,22
Henan,China,4/3/20,22
Henan,China,4/4/20,22
Henan,China,4/5/20,22
Henan,China,4/6/20,22
Henan,China,4/7/20,22
Henan,China,4/8/20,22
Henan,China,4/9/20,22
Henan,China,4/10/20,22
Henan,China,4/11/20,22
Henan,China,4/12/20,22
Henan,China,4/13/20,22
Henan,China,4/14/20,22
Henan,China,4/15/20,22
Henan,China,4/16/20,22
Henan,China,4/17/20,22
Henan,China,4/18/20,22
Henan,China,4/19/20,22
Henan,China,4/20/20,22
Henan,China,4/21/20,22
Henan,China,4/22/20,22
Henan,China,4/23/20,22
Henan,China,4/24/20,22
Henan,China,4/25/20,22
Henan,China,4/26/20,22
Henan,China,4/27/20,22
Henan,China,4/28/20,22
Henan,China,4/29/20,22
Henan,China,4/30/20,22
Henan,China,5/1/20,22
Henan,China,5/2/20,22
Henan,China,5/3/20,22
Henan,China,5/4/20,22
Henan,China,5/5/20,22
Henan,China,5/6/20,22
Henan,China,5/7/20,22
Henan,China,5/8/20,22
Henan,China,5/9/20,22
Henan,China,5/10/20,22
Henan,China,5/11/20,22
Henan,China,5/12/20,22
Henan,China,5/13/20,22
Henan,China,5/14/20,22
Henan,China,5/15/20,22
Henan,China,5/16/20,22
Henan,China,5/17/20,22
Henan,China,5/18/20,22
Henan,China,5/19/20,22
Henan,China,5/20/20,22
Henan,China,5/21/20,22
Henan,China,5/22/20,22
Henan,China,5/23/20,22
Henan,China,5/24/20,22
Henan,China,5/25/20,22
Henan,China,5/26/20,22
Henan,China,5/27/20,22
Henan,China,5/28/20,22
Henan,China,5/29/20,22
Henan,China,5/30/20,22
Henan,China,5/31/20,22
Henan,China,6/1/20,22
Henan,China,6/2/20,22
Henan,China,6/3/20,22
Henan,China,6/4/20,22
Henan,China,6/5/20,22
Henan,China,6/6/20,22
Henan,China,6/7/20,22
Henan,China,6/8/20,22
Henan,China,6/9/20,22
Henan,China,6/10/20,22
Henan,China,6/11/20,22
Henan,China,6/12/20,22
Henan,China,6/13/20,22
Henan,China,6/14/20,22
Henan,China,6/15/20,22
Henan,China,6/16/20,22
Henan,China,6/17/20,22
Henan,China,6/18/20,22
Henan,China,6/19/20,22
Henan,China,6/20/20,22
Henan,China,6/21/20,22
Henan,China,6/22/20,22
Henan,China,6/23/20,22
Henan,China,6/24/20,22
Henan,China,6/25/20,22
Henan,China,6/26/20,22
Henan,China,6/27/20,22
Henan,China,6/28/20,22
Henan,China,6/29/20,22
Henan,China,6/30/20,22
Henan,China,7/1/20,22
Henan,China,7/2/20,22
Henan,China,7/3/20,22
Henan,China,7/4/20,22
Henan,China,7/5/20,22
Henan,China,7/6/20,22
Henan,China,7/7/20,22
Henan,China,7/8/20,22
Henan,China,7/9/20,22
Henan,China,7/10/20,22
Henan,China,7/11/20,22
Henan,China,7/12/20,22
Henan,China,7/13/20,22
Henan,China,7/14/20,22
Henan,China,7/15/20,22
Henan,China,7/16/20,22
Hong Kong,China,1/22/20,0
Hong Kong,China,1/23/20,0
Hong Kong,China,1/24/20,0
Hong Kong,China,1/25/20,0
Hong Kong,China,1/26/20,0
Hong Kong,China,1/27/20,0
Hong Kong,China,1/28/20,0
Hong Kong,China,1/29/20,0
Hong Kong,China,1/30/20,0
Hong Kong,China,1/31/20,0
Hong Kong,China,2/1/20,0
Hong Kong,China,2/2/20,0
Hong Kong,China,2/3/20,0
Hong Kong,China,2/4/20,1
Hong Kong,China,2/5/20,1
Hong Kong,China,2/6/20,1
Hong Kong,China,2/7/20,1
Hong Kong,China,2/8/20,1
Hong Kong,China,2/9/20,1
Hong Kong,China,2/10/20,1
Hong Kong,China,2/11/20,1
Hong Kong,China,2/12/20,1
Hong Kong,China,2/13/20,1
Hong Kong,China,2/14/20,1
Hong Kong,China,2/15/20,1
Hong Kong,China,2/16/20,1
Hong Kong,China,2/17/20,1
Hong Kong,China,2/18/20,1
Hong Kong,China,2/19/20,2
Hong Kong,China,2/20/20,2
Hong Kong,China,2/21/20,2
Hong Kong,China,2/22/20,2
Hong Kong,China,2/23/20,2
Hong Kong,China,2/24/20,2
Hong Kong,China,2/25/20,2
Hong Kong,China,2/26/20,2
Hong Kong,China,2/27/20,2
Hong Kong,China,2/28/20,2
Hong Kong,China,2/29/20,2
Hong Kong,China,3/1/20,2
Hong Kong,China,3/2/20,2
Hong Kong,China,3/3/20,2
Hong Kong,China,3/4/20,2
Hong Kong,China,3/5/20,2
Hong Kong,China,3/6/20,2
Hong Kong,China,3/7/20,2
Hong Kong,China,3/8/20,3
Hong Kong,China,3/9/20,3
Hong Kong,China,3/10/20,3
Hong Kong,China,3/11/20,3
Hong Kong,China,3/12/20,3
Hong Kong,China,3/13/20,4
Hong Kong,China,3/14/20,4
Hong Kong,China,3/15/20,4
Hong Kong,China,3/16/20,4
Hong Kong,China,3/17/20,4
Hong Kong,China,3/18/20,4
Hong Kong,China,3/19/20,4
Hong Kong,China,3/20/20,4
Hong Kong,China,3/21/20,4
Hong Kong,China,3/22/20,4
Hong Kong,China,3/23/20,4
Hong Kong,China,3/24/20,4
Hong Kong,China,3/25/20,4
Hong Kong,China,3/26/20,4
Hong Kong,China,3/27/20,4
Hong Kong,China,3/28/20,4
Hong Kong,China,3/29/20,4
Hong Kong,China,3/30/20,4
Hong Kong,China,3/31/20,4
Hong Kong,China,4/1/20,4
Hong Kong,China,4/2/20,4
Hong Kong,China,4/3/20,4
Hong Kong,China,4/4/20,4
Hong Kong,China,4/5/20,4
Hong Kong,China,4/6/20,4
Hong Kong,China,4/7/20,4
Hong Kong,China,4/8/20,4
Hong Kong,China,4/9/20,4
Hong Kong,China,4/10/20,4
Hong Kong,China,4/11/20,4
Hong Kong,China,4/12/20,4
Hong Kong,China,4/13/20,4
Hong Kong,China,4/14/20,4
Hong Kong,China,4/15/20,4
Hong Kong,China,4/16/20,4
Hong Kong,China,4/17/20,4
Hong Kong,China,4/18/20,4
Hong Kong,China,4/19/20,4
Hong Kong,China,4/20/20,4
Hong Kong,China,4/21/20,4
Hong Kong,China,4/22/20,4
Hong Kong,China,4/23/20,4
Hong Kong,China,4/24/20,4
Hong Kong,China,4/25/20,4
Hong Kong,China,4/26/20,4
Hong Kong,China,4/27/20,4
Hong Kong,China,4/28/20,4
Hong Kong,China,4/29/20,4
Hong Kong,China,4/30/20,4
Hong Kong,China,5/1/20,4
Hong Kong,China,5/2/20,4
Hong Kong,China,5/3/20,4
Hong Kong,China,5/4/20,4
Hong Kong,China,5/5/20,4
Hong Kong,China,5/6/20,4
Hong Kong,China,5/7/20,4
Hong Kong,China,5/8/20,4
Hong Kong,China,5/9/20,4
Hong Kong,China,5/10/20,4
Hong Kong,China,5/11/20,4
Hong Kong,China,5/12/20,4
Hong Kong,China,5/13/20,4
Hong Kong,China,5/14/20,4
Hong Kong,China,5/15/20,4
Hong Kong,China,5/16/20,4
Hong Kong,China,5/17/20,4
Hong Kong,China,5/18/20,4
Hong Kong,China,5/19/20,4
Hong Kong,China,5/20/20,4
Hong Kong,China,5/21/20,4
Hong Kong,China,5/22/20,4
Hong Kong,China,5/23/20,4
Hong Kong,China,5/24/20,4
Hong Kong,China,5/25/20,4
Hong Kong,China,5/26/20,4
Hong Kong,China,5/27/20,4
Hong Kong,China,5/28/20,4
Hong Kong,China,5/29/20,4
Hong Kong,China,5/30/20,4
Hong Kong,China,5/31/20,4
Hong Kong,China,6/1/20,4
Hong Kong,China,6/2/20,4
Hong Kong,China,6/3/20,4
Hong Kong,China,6/4/20,4
Hong Kong,China,6/5/20,4
Hong Kong,China,6/6/20,4
Hong Kong,China,6/7/20,4
Hong Kong,China,6/8/20,4
Hong Kong,China,6/9/20,4
Hong Kong,China,6/10/20,4
Hong Kong,China,6/11/20,4
Hong Kong,China,6/12/20,4
Hong Kong,China,6/13/20,4
Hong Kong,China,6/14/20,4
Hong Kong,China,6/15/20,4
Hong Kong,China,6/16/20,4
Hong Kong,China,6/17/20,4
Hong Kong,China,6/18/20,4
Hong Kong,China,6/19/20,4
Hong Kong,China,6/20/20,5
Hong Kong,China,6/21/20,5
Hong Kong,China,6/22/20,5
Hong Kong,China,6/23/20,6
Hong Kong,China,6/24/20,6
Hong Kong,China,6/25/20,7
Hong Kong,China,6/26/20,7
Hong Kong,China,6/27/20,7
Hong Kong,China,6/28/20,7
Hong Kong,China,6/29/20,7
Hong Kong,China,6/30/20,7
Hong Kong,China,7/1/20,7
Hong Kong,China,7/2/20,7
Hong Kong,China,7/3/20,7
Hong Kong,China,7/4/20,7
Hong Kong,China,7/5/20,7
Hong Kong,China,7/6/20,7
Hong Kong,China,7/7/20,7
Hong Kong,China,7/8/20,7
Hong Kong,China,7/9/20,7
Hong Kong,China,7/10/20,7
Hong Kong,China,7/11/20,7
Hong Kong,China,7/12/20,7
Hong Kong,China,7/13/20,7
Hong Kong,China,7/14/20,8
Hong Kong,China,7/15/20,10
Hong Kong,China,7/16/20,10
Hubei,China,1/22/20,17
Hubei,China,1/23/20,17
Hubei,China,1/24/20,24
Hubei,China,1/25/20,40
Hubei,China,1/26/20,52
Hubei,China,1/27/20,76
Hubei,China,1/28/20,125
Hubei,China,1/29/20,125
Hubei,China,1/30/20,162
Hubei,China,1/31/20,204
Hubei,China,2/1/20,249
Hubei,China,2/2/20,350
Hubei,China,2/3/20,414
Hubei,China,2/4/20,479
Hubei,China,2/5/20,549
Hubei,China,2/6/20,618
Hubei,China,2/7/20,699
Hubei,China,2/8/20,780
Hubei,China,2/9/20,871
Hubei,China,2/10/20,974
Hubei,China,2/11/20,1068
Hubei,China,2/12/20,1068
Hubei,China,2/13/20,1310
Hubei,China,2/14/20,1457
Hubei,China,2/15/20,1596
Hubei,China,2/16/20,1696
Hubei,China,2/17/20,1789
Hubei,China,2/18/20,1921
Hubei,China,2/19/20,2029
Hubei,China,2/20/20,2144
Hubei,China,2/21/20,2144
